Date,High,Low,Open,Close,Volume,Adj Close
2000-01-03,4.598948955535889,4.270452499389648,4.541819095611572,4.370429515838623,966600.0,2.888965129852295
2000-01-04,4.356147289276123,4.22760534286499,4.356147289276123,4.327582359313965,1176200.0,2.860640525817871
2000-01-05,4.527536392211914,4.341864585876465,4.370429515838623,4.484689235687256,866000.0,2.9644930362701416
2000-01-06,4.684643745422363,4.398994445800781,4.484689235687256,4.627513885498047,1265100.0,3.0589041709899902
2000-01-07,4.641796112060547,4.513254165649414,4.627513885498047,4.5703840255737305,564500.0,3.0211381912231445
2000-01-10,4.598948955535889,4.398994445800781,4.598948955535889,4.556101322174072,1178000.0,3.0116987228393555
2000-01-11,4.498971462249756,4.4132771492004395,4.484689235687256,4.484689235687256,913700.0,2.9644930362701416
2000-01-12,4.598948955535889,4.456124305725098,4.484689235687256,4.513254165649414,1227900.0,2.9833743572235107
2000-01-13,4.670361042022705,4.513254165649414,4.541819095611572,4.556101322174072,665500.0,3.0116987228393555
2000-01-14,4.656078815460205,4.598948955535889,4.598948955535889,4.598948955535889,844500.0,3.040020704269409
2000-01-18,4.8845977783203125,4.598948955535889,4.627513885498047,4.8845977783203125,936000.0,3.228842258453369
2000-01-19,4.927444934844971,4.841750621795654,4.856032848358154,4.8845977783203125,599500.0,3.228842258453369
2000-01-20,5.08455228805542,4.8845977783203125,4.913162708282471,5.070269584655762,762200.0,3.351574659347534
2000-01-21,5.227376461029053,5.055987358093262,5.070269584655762,5.1988115310668945,3036900.0,3.4365475177764893
2000-01-24,5.1988115310668945,4.856032848358154,5.1988115310668945,4.8703155517578125,1287800.0,3.2194008827209473
2000-01-25,4.956009864807129,4.813185691833496,4.913162708282471,4.813185691833496,1304000.0,3.181636333465576
2000-01-26,5.284506320953369,4.913162708282471,4.913162708282471,5.141681671142578,2006300.0,3.3987810611724854
2000-01-27,5.127399444580078,4.970292568206787,5.113117218017578,5.055987358093262,1784900.0,3.342135190963745
2000-01-28,5.113117218017578,4.998857498168945,5.0274224281311035,5.055987358093262,1664100.0,3.342135190963745
2000-01-31,5.227376461029053,5.0274224281311035,5.08455228805542,5.1988115310668945,2541100.0,3.4365475177764893
2000-02-01,5.241659164428711,5.141681671142578,5.1845293045043945,5.213094234466553,1484300.0,3.4459850788116455
2000-02-02,5.370201110839844,5.213094234466553,5.213094234466553,5.3416361808776855,2695100.0,3.5309550762176514
2000-02-03,5.398766040802002,5.255941390991211,5.3273539543151855,5.313071250915527,1912300.0,3.5120749473571777
2000-02-04,5.413048267364502,5.227376461029053,5.355918884277344,5.255941390991211,1221700.0,3.4743096828460693
